,pcstrip,Year,NUMBER_OF_PATIENTS,SHA,PCT,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
4323,PO108JH,2018,865.4166666666666,Q68,09G,477315.0,105617.0,E01031535,E02006569,C1,E12000008,E07000225,15.0,6.324822066328854,0.40064095103914,8.307189259930771,8.38485925137688,1.232313796321582,5.391891515873439,0.5827321444015702,0.0,0.14815056301729226,22.31725972534147,0.17382852152192768,1.230853974754486,-0.3368019031474757,-0.34532941817061735,-0.7627376746607822,-0.8737275232064395,0.23346192969242327,-0.07757956823376304,0.3138123093870558,-0.6797110376800481,1.5290477489515122
4324,PO119AP,2018,1504.0,Q70,10V,472242.0,99413.0,E01022938,E02004778,C1,E12000008,E07000090,-99.0,5.724312145109483,0.3725512841467606,7.534219825318668,7.61338745337223,1.5931139910868435,6.271076223569623,0.5412065158175464,0.015013228294531717,0.1718412966609464,22.130660841397017,-0.171321320381383,1.0429964577413207,-0.7889596422845958,-0.7944038431228588,-0.3357490083209114,-0.1596430926645172,0.12557362786151113,-0.0527434037237125,0.4756545983134336,-0.7508041374374559,0.625756116688311
4325,PO123AQ,2018,834.1666666666666,Q70,10K,460198.0,99678.0,E01022831,E02004750,C1,E12000008,E07000088,100.0,7.162967526000723,0.3126818919393706,7.332109696665097,7.383219096601132,2.1480224393692233,5.795132977387357,0.325502690287568,0.0,0.13901272577786847,23.127526621585375,0.6555620660907028,0.642603124197773,-0.9071863854605025,-0.9283850498585067,0.32095689625038376,-0.5462099414111431,-0.4348494223945944,-0.07757956823376304,0.25138754378418987,-0.3710040182857563,0.1087386935858014
4326,PO123AX,2018,478.9166666666667,Q70,10K,459749.0,101308.0,E01032884,E02004747,C1,E12000008,E07000088,-100.0,6.941415945836947,0.24858068225276472,7.1640797463584525,7.193284917211327,2.0419160862555006,5.405375468000124,0.6189425449416985,0.0,0.15675621986428537,22.449515644498362,0.5282227996358168,0.21390832566554321,-1.0054775196708765,-1.0389459058857267,0.19538542798747904,-0.8627756945502413,0.3275406650687402,-0.07757956823376304,0.3726015061583169,-0.6293222944283593,0.3257478224089273
4327,PO123JP,2018,3044.0,Q70,10K,460488.0,100463.0,E01022833,E02004748,C1,E12000008,E07000088,122.0,7.478420446691767,0.286295479815252,8.37018209835396,8.45049268246147,1.987842796143119,5.78734892729878,0.47441840811663094,0.000561945788016304,0.1233054855809081,24.465380686315033,0.8368721858025756,0.46613660063540985,-0.2999534869904358,-0.3071241391206416,0.13139244138525086,-0.5525322408394137,-0.04794946541982891,-0.0766499495159829,0.14408416751777334,0.1387106727892055,1.0153693998993054
4328,PO123PW,2018,343.5,Q70,10K,460142.0,99623.0,E01022831,E02004750,C1,E12000008,E07000088,100.0,6.338924468575438,0.18999119480994286,9.298347660602284,9.329544871851764,1.7288312403095596,5.8814627014382586,0.5615512737886283,0.0984926475485501,0.0817260589221578,24.128798398322143,0.1819340360752621,-0.17792528618367875,0.2429880879008681,0.2045729280624621,-0.17513455166124747,-0.47609189761660514,0.1784316209493127,0.0853553815023434,-0.1399640043927293,0.01047476016725056,0.3324046760129722
4329,PO12BH,2018,1776.1666666666667,Q70,10R,463800.0,99922.0,E01017131,E02003547,C1,E12000008,E06000044,-112.0,10.402015772036945,0.034638074946611634,3.698399150054867,3.8939067646968417,0.6299230134351713,2.7340628439743995,0.5669994146168634,0.03135297672909756,0.3470039472711786,18.29289886043593,2.5172415330452544,-1.216892799383046,-3.032768940039128,-2.959516885113536,-1.4756365054594849,-3.032448048071249,0.1925865099211821,-0.02571279630122169,1.6722711630674303,-2.2129693422351093,0.17997672523606312
4330,PO12GJ,2018,0.8,Q70,10R,464090.0,100195.0,E01017032,E02003539,C1,E12000008,E06000044,14.0,8.004732268333955,0.0,0.9063871282301317,0.9063871282301317,0.5587518283764018,3.8579602489459943,3.456663894226632,0.0,0.0,16.784495368113117,1.1393758341399427,-1.4485446298770457,-4.665989850081259,-4.698554742686302,-1.55986398047469,-2.119605011344975,7.700263195305514,-0.07757956823376304,-0.6982722712385295,-2.7876623826610696,1.916687817409815
4331,PO12RY,2018,673.4166666666666,Q70,10R,464032.0,100032.0,E01017032,E02003539,C1,E12000008,E06000044,14.0,11.15677393492353,0.15257360948636686,4.8301645400966216,4.860074533383812,1.3889225985094207,3.4223321759038634,0.46622646068573653,0.07156882194242299,0.07313481380555226,21.518472134835154,2.9510472894373683,-0.42816587103811216,-2.370729204597682,-2.397109761155551,-0.5773991284142206,-2.47342738990011,-0.06923307573818863,0.040815689646912165,-0.19865474801060154,-0.984044507722398,-0.10130047685817291
4332,PO130HR,2018,726.3333333333334,Q70,10K,458220.0,103484.0,E01022803,E02004741,C1,E12000008,E07000088,-51.0,6.719435473540865,0.2873986877505053,7.485231948865305,7.533709666274813,2.0400879470626183,5.208775335456225,0.45466760913541604,0.0,0.585112752969773,22.24407471922044,0.4006370225964625,0.47351461277987333,-0.8176156880096076,-0.8407843543933743,0.19322191830212448,-1.0224566949852383,-0.09926428555735725,-0.07757956823376304,3.2989018410122237,-0.707594103381865,3.155425268204065
4333,PO139JG,2018,999.8333333333334,Q70,10K,456341.0,100656.0,E01022829,E02004746,C1,E12000008,E07000088,-11.0,6.535445551263997,0.2552787737713923,8.528350270637073,8.596037352313664,1.6094903845165784,5.364093960815688,0.4691617863542909,0.0,0.08775503367249725,22.829507809035608,0.29488674214028865,0.25870368925021014,-0.20743111808347844,-0.22240245637373202,-0.31636838022959646,-0.8963050329152772,-0.06160676609521172,-0.07757956823376304,-0.09877730717385114,-0.48454746893411005,0.09322433351394088
4334,PO139SP,2018,589.0833333333334,Q70,10K,458265.0,101801.0,E01022842,E02004744,C1,E12000008,E07000088,37.0,8.187438516197071,0.09870401302259779,7.89221071726297,7.933384471072469,1.7323081969257095,5.796401247172846,0.6165852653402003,0.0,0.08479498990584773,24.364821709730894,1.2443883082663527,-0.7884338896286173,-0.5795485775192125,-0.6081332923628154,-0.17101975047768012,-0.5451798373845189,0.32141618479430695,-0.07757956823376304,-0.11899872647317017,0.10039828204667987,-0.027340983637706248
4335,PO13DU,2018,363.5833333333333,Q70,10R,463504.0,100360.0,E01033383,E02003539,C1,E12000008,E06000044,-87.0,7.5866830141635075,0.18519245530268538,7.342766781183631,7.356269806229775,1.8817161643387121,5.385964642693154,0.4518681783379293,0.0,0.08805579539498086,22.847694261065765,0.8990973160236422,-0.21001820106516272,-0.9009523960866387,-0.9440722559335567,0.0057969743240749855,-0.878541401135377,-0.10653752488287101,-0.07757956823376304,-0.09672266562832744,-0.47761853548562183,-0.5358328997200388
4336,PO142JP,2018,1076.5,Q70,10K,455358.0,103123.0,E01022777,E02004739,C1,E12000008,E07000087,80.0,5.597547084867862,0.35722295257172804,9.32761257127496,9.369792849971835,1.3922200038752248,5.209500495993759,0.3200283564459397,0.0,0.09922653264809832,22.246311743726352,-0.24418096675061587,0.9404839459100993,0.2601069483024407,0.22800131219330022,-0.57349681699656,-1.0218677108446317,-0.4490723637917055,-0.07757956823376304,-0.020410225784407512,-0.7067418099329611,0.37724213354290764
4337,PO144EH,2018,815.75,Q70,10K,453920.0,105884.0,E01022782,E02004733,C1,E12000008,E07000087,112.0,6.680109339144649,0.17180924296449387,9.98001920954543,10.035610156677771,1.6457984613977048,5.886816520806602,0.2611571894110643,0.0,0.11438574543041462,24.681300910402285,0.3780338838473796,-0.2995221830506054,0.6417400341002756,0.6155741630811247,-0.2733996192650297,-0.47174346090995933,-0.602026345580203,-0.07757956823376304,0.08314932335894488,0.22097503421618217,0.09762927342287772
4338,PO14JT,2018,1296.4166666666667,Q70,10R,465040.0,100990.0,E01017039,E02003539,C1,E12000008,E06000044,-92.0,8.506797252200895,0.19766144850288372,6.080280478546797,6.109760933043656,2.050690106964388,4.581138959852224,0.5494027281847002,0.0,0.08697281000691846,21.995451428748748,1.4279433393278538,-0.12662831569493851,-1.6394588967716455,-1.6696661880406485,0.2057690349125353,-1.5322305342448,0.1468683189689191,-0.07757956823376304,-0.10412103651519901,-0.8023181446938197,-0.40318345018777624
4339,PO14ND,2018,1180.5833333333333,Q70,10R,465090.0,101210.0,E01017036,E02003536,C1,E12000008,E06000044,-75.0,8.193324738303263,0.20904977399834848,6.821918273418253,6.8751779130899635,1.855511799704777,5.026105052673645,0.5988397704219146,0.02012468853774715,0.03446554998300076,22.778133736729657,1.2477714807295728,-0.050465698362650475,-1.2056289759857122,-1.2241162780478212,-0.025214557459069566,-1.1708237033236117,0.27531137248522836,-0.04428758962453436,-0.4628222601811702,-0.5041206945085914,-0.2586089730013752
4340,PO156JF,2018,1321.5833333333333,Q70,10K,455719.0,107026.0,E01022734,E02004729,C1,E12000008,E07000087,-31.0,7.298503531349271,0.46069899334665104,8.232271061498436,8.318263912646573,1.6358158505000295,5.933620824509068,0.2785803054538509,0.0,0.08023384809905396,23.92548341780544,0.7334629119639362,1.6325089586952708,-0.38062620163398747,-0.3840946245231536,-0.28521353116316883,-0.4337284405579038,-0.556759110223232,-0.07757956823376304,-0.15015798229161675,-0.0669870760801308,1.1973805853874415
4341,PO156QA,2018,723.4166666666666,Q70,10K,456010.0,106994.0,E01022733,E02004729,C1,E12000008,E07000087,-9.0,7.391585946840259,0.3465009450647741,8.408611821822722,8.433504341141743,1.5209703971100021,4.875215903109155,0.5585615141982081,0.04612359724397697,0.1153896500016816,23.17246264470812,0.7869630788312146,0.8687775168032688,-0.27747355945226543,-0.3170130678264999,-0.42112727979656345,-1.2933776916931952,0.17066388579172323,-0.0012779743011666418,0.09000745684359628,-0.3538836523594657,1.5981208961421363
4342,PO157LB,2018,1097.5833333333333,Q70,10K,451733.0,109503.0,E01022772,E02004727,C1,E12000008,E07000087,112.0,7.475443850699779,0.29210058548416223,8.97785481324575,9.027448311268403,1.6200994606716854,4.453711985627464,0.440206803463002,0.0017603154485283763,0.08179700871740238,23.310771312663025,0.8351613537251331,0.5049598711689733,0.05551195394083706,0.0287222494311672,-0.30381307858538736,-1.6357282606365695,-0.136835101949618,-0.07466750407197591,-0.13947931373544709,-0.301188846686569,1.0178615545682326
4343,PO167ER,2018,1225.6666666666667,Q70,10K,458075.0,106352.0,E01022722,E02004734,C1,E12000008,E07000087,-28.0,6.826573524901744,0.349325354139852,9.353883768863577,9.426518747156317,1.48763347712449,5.537280677252322,0.5503169963626459,0.0,0.0944348374452655,24.17764877693737,0.4622158245152531,0.8876665437862671,0.275474600339102,0.26102150777777633,-0.46057982780240336,-0.7556406916210071,0.14924369158819245,-0.07757956823376304,-0.05314449780522077,0.02908647298496161,1.6294235016285055
4344,PO169AD,2018,875.3333333333334,Q70,10K,461174.0,105339.0,E01022765,E02004736,C1,E12000008,E07000087,-56.0,6.573751303203953,0.29447613931735844,9.796284208864003,9.831990635640778,1.6853047440219477,6.65499063914771,0.24819744859212975,0.0,0.09579759868299322,25.28871090992388,0.3169034045781327,0.5208470529694957,0.5342620423603285,0.4970470574173254,-0.2266459445871477,0.15217682916202208,-0.6356972249094454,-0.07757956823376304,-0.043834849514397374,0.45239474464966206,0.577685872307348
4345,PO169TU,2018,791.3333333333334,Q70,10K,461566.0,105579.0,E01022764,E02004738,C1,E12000008,E07000087,30.0,6.31149226582876,0.3560477195239717,8.29443024841183,8.357892431761552,1.249881455800635,5.016639452606998,0.23555584979720903,0.0,0.05928550955148879,21.527509175319125,0.1661670685256678,0.9326242456470385,-0.3442654399235761,-0.36102682803429115,-0.7419472438336754,-1.1785117779388328,-0.668541535108194,-0.07757956823376304,-0.29326571001075213,-0.9806014473618122,-0.30162232721429405
4346,PO175GU,2018,1058.5833333333333,Q70,11A,457217.0,111999.0,E01023285,E02004841,D1,E12000008,E07000094,56.0,6.030852006402548,0.260031439811433,11.171173838783268,11.267015077579458,1.5041350196515773,6.986999615625705,0.3341899308816061,0.0003379565793386866,0.12370445184196938,26.383561046531664,0.004865918036804449,0.2904884749116257,1.3385202171215795,1.3323760710284476,-0.4410510921242648,0.42183852690054036,-0.4122789841556914,-0.07702049159567802,0.14680968939758438,0.8695263390939225,1.2852406776230925
4347,PO191RW,2018,993.3333333333334,Q68,09G,485773.0,104875.0,E01031490,E02006570,C1,E12000008,E07000225,-65.0,6.298933095310427,0.40073120248017985,10.077005383064833,10.301845567646621,1.75386705933861,6.912043129944806,0.6143323647278977,0.0,0.14220174041818803,26.28175241944854,0.15894854379249207,1.2314575565515062,0.6984732592220426,0.7705500343858062,-0.14550593412434285,0.36095796457464824,0.3155628929949224,-0.07757956823376304,0.27317316834830274,0.8307378387107165,2.672112627839266
4348,PO191XT,2018,1155.0,Q68,09G,486263.0,104341.0,E01031490,E02006570,C1,E12000008,E07000225,-65.0,7.425508508708066,0.46951556028090086,8.565670786202672,8.6442915350711,1.8983966294197396,6.847780703342669,0.4955986678669564,0.00028999628804751297,0.1371834415975041,25.78138160097748,0.8064604533989059,1.6914722201392105,-0.1856000350083231,-0.19431365334893855,0.025537455737923907,0.3087632460999877,0.007079256232788857,-0.07709983160577374,0.23889086287510009,0.6400994395879835,2.4724893076912933
4349,PO193DT,2018,845.0,Q68,09G,485471.0,105079.0,E01031493,E02006571,C1,E12000008,E07000225,-60.0,7.340291924463119,0.5582898975619957,7.513890589163556,7.584421712259726,1.5472586766013852,5.712233449277085,0.23307165380061054,0.0,0.11071975982878941,22.97556731396392,0.7574812616480691,2.2851754719438837,-0.8008514727330956,-0.8112648269813185,-0.3900164390507642,-0.6135419386633909,-0.6749957585992571,-0.07757956823376304,0.05810529095950533,-0.42889963902813216,1.536921870737119
4350,PO195RH,2018,1029.9166666666667,Q68,09G,485900.0,106693.0,E01031485,E02006566,C1,E12000008,E07000225,-70.0,6.487015556076325,0.45887163218864774,9.750610340603082,9.80282862669637,1.37804058978979,6.267448626518526,0.3544326413023898,0.0050424316119593434,0.11172982686871312,24.75368010418401,0.26705105684726105,1.6202879689931133,0.5075445654644036,0.4800718258780337,-0.5902774318567033,-0.16258947077117952,-0.3596861221997499,-0.06923794719207702,0.06500552309959912,0.24855109005913506,2.0034923054261804
4351,PO200QG,2018,1041.25,Q68,09G,485363.0,93324.0,E01031528,E02006574,C1,E12000008,E07000225,117.0,5.5130724638755355,0.3495425442028864,8.703927674541353,8.817285667045807,1.8378886065017472,6.040662940331888,0.37365138125682384,0.0,0.0725796905535907,22.93210360321469,-0.2927337067638694,0.8891190631813134,-0.10472501039273477,-0.09361361410241553,-0.046070709621923264,-0.34678754218668767,-0.30975365187438736,-0.07757956823376304,-0.2024470500593723,-0.44545906242233724,-0.08700852785249429
4352,PO202HS,2018,467.4166666666667,Q68,09G,490311.0,106505.0,E01031538,E02006572,D1,E12000008,E07000225,113.0,7.489742408218831,0.22253261524367896,9.651430522674026,9.690629434757708,1.8255488648802878,6.533539348804299,0.5717741365752497,0.0,0.16649712032771527,26.333766808480053,0.8433796107309873,0.039704579851564496,0.44952814174211586,0.4147605757062464,-0.06067416575739892,0.05353262533969462,0.20499178014515285,-0.07757956823376304,0.4391460737904717,0.8505550212686719,1.8644030519906598
4353,PO203RP,2018,954.5,Q68,09G,494602.0,105508.0,E01031397,E02006544,D1,E12000008,E07000224,-18.0,6.721020915416129,0.3671032106670255,10.8700657967778,11.04053079396801,1.7167094696734029,6.120326903561886,0.3365333473125984,0.0,0.07094375760938772,26.30222464059905,0.40154827317411,1.0065609399998852,1.162383457486937,1.200539366580415,-0.1894800502299991,-0.28208350978049174,-0.40619052197357564,-0.07757956823376304,-0.21362285981699033,0.8385376370253844,1.9112556297300813
4354,PO208BH,2018,856.75,Q68,09G,479464.0,97317.0,E01031501,E02006573,D1,E12000008,E07000225,-30.0,5.050205955127988,0.3184965986839229,8.980711942970478,9.064573926649716,1.6416870103945882,6.115317284277359,0.4552363154023728,0.0,0.0806320247399608,22.645517090535947,-0.5587714468101198,0.6814906046145536,0.05718326623199194,0.05033310341375304,-0.27826531226080164,-0.2861523830248834,-0.097786722050801,-0.07757956823376304,-0.14743785466996157,-0.5546468726831025,-0.1497518837363388
4355,PO211UT,2018,758.8333333333334,Q68,09G,493346.0,99062.0,E01031436,E02006558,C1,E12000008,E07000224,-7.0,6.813293100026623,0.2464948396364686,8.08782007062416,8.219540911815706,1.7581248683421113,6.565016068190954,0.3147577791705859,0.0,0.09795996215785326,23.91722756718245,0.4545827507156576,0.1999586687942494,-0.46512454079872556,-0.4415613717747676,-0.14046703388450865,0.07909839672059828,-0.4627659224757344,-0.07757956823376304,-0.029062750873379284,-0.07013250760424038,-0.3564281938477373
4356,PO212UW,2018,1218.4166666666667,Q68,09G,492188.0,99379.0,E01031435,E02006558,C1,E12000008,E07000224,-116.0,7.4022287765837005,0.5166539119192413,8.145510734663047,8.279152412202178,1.5235384828447185,5.103972432094495,0.49336287091068926,0.0,0.03878414526377179,23.318908886555022,0.7930801651166398,2.006723153117504,-0.43137769512398993,-0.40686146398055695,-0.41808808104106837,-1.1075788779703208,0.0012704016753605134,-0.07757956823376304,-0.43331995114761884,-0.29808847791555737,1.8833127365475653
4357,PO214JB,2018,982.9166666666666,Q68,09G,490462.0,98804.0,E01031385,E02006560,C1,E12000008,E07000224,54.0,5.030401877077109,0.24229471618616807,8.1139533806693,8.304195232777925,1.6310947079116846,5.9958370877748495,0.40019584158143323,0.0,0.05833750189561232,21.60401946330917,-0.5701540637607644,0.17186916650341652,-0.4498375477339746,-0.3922840156819635,-0.29080076311771164,-0.383195640640341,-0.24078812756822573,-0.07757956823376304,-0.2997419859781651,-0.9514514684253701,-1.4086785947194653
4358,PO215SB,2018,632.5833333333334,Q68,09G,491628.0,99551.0,E01031382,E02006559,C1,E12000008,E07000224,99.0,7.385968894227669,0.5512000721773375,7.352967648642637,7.446868361026405,1.4842230957452205,5.306442230279004,0.5824688968153141,0.0,0.04630131559165226,22.75717155027095,0.7837346145666089,2.237760278381011,-0.8949852763520578,-0.8913347559989765,-0.46461584058169797,-0.9431304642605529,0.23277798254916002,-0.07757956823376304,-0.3819667060175549,-0.5121071667829158,1.9033918452464849
